url	Project	Assembly	Biosource	Assay	Replicate	Dataset	Description	Lab	Publications	Accession	Experiment
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/232ae04a-86c9-48af-b5c6-4c33e080c76e/4DNFI5O2WB24.hic	4DN	GRCh38	dTAG-NIPBL hTERT-RPE-1 - clone D7	Arima - A1, A2	merged replicates	Hi-C on hTert-RPE1 with degron tagged NIBPL		Jesse Dixon, SALK	Popay TM et al. (2024) doi:10.1101/2024.10.02.616323	4DNFI5O2WB24	DNESWHWZAAC
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/502b0485-ce03-4f5e-aa06-e6e0011e14b7/4DNFIC4GB8UM.hic	4DN	GRCh38	dTAG-NIPBL hTERT-RPE-1 - clone D7	Arima - A1, A2	merged replicates	Hi-C on hTert-RPE1 with degron tagged NIBPL		Jesse Dixon, SALK	Popay TM et al. (2024) doi:10.1101/2024.10.02.616323	4DNFIC4GB8UM	DNEST7Q4VZ4
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0290c7cb-0b4a-482d-9e5c-f141e21096e7/4DNFILL624WG.hic	4DN	GRCh38	dTAG-NIPBL hTERT-RPE-1 - clone D7	Arima - A1, A2	merged replicates	Hi-C on hTert-RPE1 with degron tagged NIBPL		Jesse Dixon, SALK	Popay TM et al. (2024) doi:10.1101/2024.10.02.616323	4DNFILL624WG	DNESHHMSZES
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/56df20f8-4aea-4245-b875-23b2a618801e/4DNFICF2Z2TG.hic	4DN	GRCh38	dTAG-NIPBL hTERT-RPE-1 - clone D7	Arima - A1, A2	merged replicates	Hi-C on hTert-RPE1 with degron tagged NIBPL		Jesse Dixon, SALK	Popay TM et al. (2024) doi:10.1101/2024.10.02.616323	4DNFICF2Z2TG	DNESM9IC4VO
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2b7cf7ec-37fd-40b7-83e1-f777284a97fc/4DNFI7T93SHL.hic	4DN	GRCh38	dTAG-NIPBL hTERT-RPE-1 - clone D7	Arima - A1, A2	merged replicates	Hi-C on hTert-RPE1 with degron tagged NIBPL		Jesse Dixon, SALK	Popay TM et al. (2024) doi:10.1101/2024.10.02.616323	4DNFI7T93SHL	DNESS4DPTVF
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/826b1d10-6d89-4b23-a1b5-dfcbcb8031bf/4DNFIP9EJSOM.hic	4DN	GRCh38	dTAG-NIPBL hTERT-RPE-1 - clone D7	Arima - A1, A2	merged replicates	Hi-C on hTert-RPE1 with degron tagged NIBPL		Jesse Dixon, SALK	Popay TM et al. (2024) doi:10.1101/2024.10.02.616323	4DNFIP9EJSOM	DNESBKGA5V9
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/20194877-57b7-4abe-8116-3a6a5c548846/4DNFIHG8BK98.hic	4DN	GRCh38	dTAG-NIPBL hTERT-RPE-1 - clone A2	Arima - A1, A2	unreplicated	Hi-C on hTert-RPE1 with degron tagged NIBPL		Jesse Dixon, SALK	Popay TM et al. (2024) doi:10.1101/2024.10.02.616323	4DNFIHG8BK98	DNES54VNJOV
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f2fea329-d8fd-4975-9266-03e5556151bf/4DNFI6JKPJGO.hic	4DN	GRCh38	dTAG-NIPBL hTERT-RPE-1 - clone A2	Arima - A1, A2	unreplicated	Hi-C on hTert-RPE1 with degron tagged NIBPL		Jesse Dixon, SALK	Popay TM et al. (2024) doi:10.1101/2024.10.02.616323	4DNFI6JKPJGO	DNESRAMX7ZU
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/293f248f-1962-4476-b3ae-eb6e2b778f70/4DNFIYYPB1UI.hic	4DN	GRCh38	dTAG-NIPBL hTERT-RPE-1 - clone A2	Arima - A1, A2	unreplicated	Hi-C on hTert-RPE1 with degron tagged NIBPL		Jesse Dixon, SALK	Popay TM et al. (2024) doi:10.1101/2024.10.02.616323	4DNFIYYPB1UI	DNES6E25MDL
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e8695158-70a2-4442-a9c8-b655163dc694/4DNFI35AE3O3.hic	4DN	GRCh38	HCT116 (Tier 2)	AluI	unreplicated	Hi-C in HCT116		Yijun Ruan, JAX	Kim M et al. (2024) doi:10.1101/2024.03.25.586715	4DNFI35AE3O3	DNESNYUNZVF
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c51bc383-04e0-40cf-a72f-589524efd8f7/4DNFIXB4O92R.hic	4DN	GRCh38	HCT116 (Tier 2)	AluI	unreplicated	Hi-C in HCT116		Yijun Ruan, JAX	Kim M et al. (2024) doi:10.1101/2024.03.25.586715	4DNFIXB4O92R	DNESOE1RAS4
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9e0bb1ce-4e61-4791-9479-d0a20ee304fa/4DNFIFZM3CWZ.hic	4DN	GRCm38	cerebellar granule neuron - 28 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIFZM3CWZ	DNESXP5VE8C
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/28143491-848b-4a7b-90e0-1ae60fe61a2e/4DNFIXEHCB3R.hic	4DN	GRCm38	cerebellar granule neuron - 28 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIXEHCB3R	DNESV6G9MAE
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/275643c1-74a6-42de-89be-9f7db3eb469d/4DNFIYRO652U.hic	4DN	GRCm38	cerebellar granule neuron - 14 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIYRO652U	DNESRR9GN9U
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c3e15131-f768-42aa-9959-75547704b3fb/4DNFI1HWXE8A.hic	4DN	GRCm38	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFI1HWXE8A	DNES2AYZEI5
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8a97b975-ee5a-4efc-a137-e393b3315260/4DNFIASIXTZM.hic	4DN	GRCm38	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIASIXTZM	DNESCDQ9OV3
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9bc0a720-f0da-41a5-9289-34c2ef33f412/4DNFI6SETG5U.hic	4DN	GRCm38	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFI6SETG5U	DNESVF2KOT8
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/27527ede-b4a7-44e1-b959-8ef427a75727/4DNFIM7ACSX2.hic	4DN	GRCm38	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIM7ACSX2	DNES6OE58QT
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/891bb2e9-1d08-4c15-b544-4125fec3e6d3/4DNFIATBSBS3.hic	4DN	GRCm38	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIATBSBS3	DNESKJRLHT9
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/94b4c17a-9038-4947-9f9a-d7031405c379/4DNFIKR8L3O5.hic	4DN	GRCm38	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIKR8L3O5	DNESIYKZ3BV
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ae0abe8b-41c6-455e-a466-96cda0b2583b/4DNFI6C7TKI7.hic	4DN	GRCm38	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFI6C7TKI7	DNESXKNCJZL
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8ea50b3a-b753-426f-bcde-d438bb046ca9/4DNFIAXX5DW8.hic	4DN	GRCm38	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIAXX5DW8	DNES9T4Q5WH
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4900dce0-61a6-447f-ac6c-ab305018b9c7/4DNFIBY3K18K.hic	4DN	GRCm38	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIBY3K18K	DNESUWNG5PW
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7da49fc1-76aa-4c98-98a0-5d3c2b038b48/4DNFIOYBTKML.hic	4DN	GRCm38	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIOYBTKML	DNESMQOL4MV
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/15555ede-38ed-41bc-8360-b7199ef78905/4DNFI1AM5YH5.hic	4DN	GRCm38	cerebellar granule neuron - 28 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFI1AM5YH5	DNESGES41I6
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/51b6bd12-5d9e-4d1e-928e-7059f0f5bfaf/4DNFIOO3UO4Y.hic	4DN	GRCm38	cerebellar granule neuron - 14 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIOO3UO4Y	DNESH3GQ3QH
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/03bdcf69-274b-4032-9f97-c3801eaff73c/4DNFICF19STL.hic	4DN	GRCm38	cerebellar granule neuron - 9 days old	MboI	unreplicated	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFICF19STL	DNESMTWV2TK
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/38cdfddb-14e4-4975-aa40-32d8755c1c3f/4DNFIJOJW15R.hic	4DN	GRCm38	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIJOJW15R	DNESFUJBYWO
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9590c872-52ad-4b3f-acb2-c53adedba82a/4DNFIM391G1I.hic	4DN	GRCm38	cerebellar granule neuron - 7 days old	MboI	unreplicated	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIM391G1I	DNES63I1U23
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e576ec24-0e4f-45eb-8a1a-a3224a4745b0/4DNFIDB95IFX.hic	4DN	GRCm38	cerebellar granule neuron - 4 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIDB95IFX	DNES9CT9FCL
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/52a81c80-1e92-4f6a-86d9-55e5c51f6a1a/4DNFIN5ROA5D.hic	4DN	GRCm38	cerebellar granule neuron - 2 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIN5ROA5D	DNESIDMDPEE
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ef1c70d3-7183-4d68-89f3-84f40be4754a/4DNFI4WHVND7.hic	4DN	GRCm38	cerebellar granule neuron - 1 day old	MboI	unreplicated	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFI4WHVND7	DNESV4RVCNQ
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/07a2daaa-eceb-413f-9db8-a29804f60e47/4DNFIQEYK87U.hic	4DN	GRCm38	extraembryonic cell	Arima - A1, A2	merged replicates	Hi-C on mouse stem cells		Effie Apostolou, CORNELL	Murphy D et al. (2023) doi:10.1101/2023.07.19.549714	4DNFIQEYK87U	DNESCE6QH8A
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ff393095-88d1-474d-8147-b170895f49e5/4DNFIIHXG8KW.hic	4DN	GRCm38	trophoblast cell	Arima - A1, A2	merged replicates	Hi-C on mouse stem cells		Effie Apostolou, CORNELL	Murphy D et al. (2023) doi:10.1101/2023.07.19.549714	4DNFIIHXG8KW	DNESXWY8ILZ
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/14475927-663a-46ea-87e5-262b2b63d4cd/4DNFI7RGXYFY.hic	4DN	GRCh38	SOX17-eGFP iCAS9 HUES8 differentiated to definitive endoderm	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417	4DNFI7RGXYFY	DNESW9GVC97
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e801f002-d414-42ff-a4d6-5fb41700f8ef/4DNFI3NN1U8T.hic	4DN	GRCh38	SOX17-eGFP iCAS9 HUES8	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417, Pulecio J et al. (2023) doi:10.1101/2023.06.14.544990	4DNFI3NN1U8T	DNESDO2ZYBM
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f0d46aa0-ddf5-4cda-af89-52f94a5e2e71/4DNFIKCEWMIA.hic	4DN	GRCh38	SOX17-eGFP idCAS9-KRAB HUES8 differentiated to definitive endoderm	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417	4DNFIKCEWMIA	DNESW8SIXN7
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bf511667-f8a9-447f-939a-2f4a6be9e375/4DNFII78SGLC.hic	4DN	GRCh38	SOX17-eGFP idCAS9-KRAB HUES8	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Pulecio J et al. (2023) doi:10.1101/2023.06.14.544990, Luo R et al. (2023) PMID:37488417	4DNFII78SGLC	DNESQMUTYXH
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bb09b17a-4913-4b9e-a012-e9479fc61486/4DNFIQBPRZZD.hic	4DN	GRCh38	PDX1-eGFP dCAS9-KRAB H1 differentiated to endoderm of foregut	Arima - A1, A2	merged replicates	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC		4DNFIQBPRZZD	DNESOGBAIC7
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ba6ff162-dd84-4b2c-ba2d-f07a0b2e4b3f/4DNFIRLG5UWL.hic	4DN	GRCh38	PDX1-eGFP dCAS9-KRAB H1 differentiated to definitive endoderm	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417	4DNFIRLG5UWL	DNESI1DNSGF
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2b047495-6f82-4500-b544-a1aa76997e28/4DNFIGEI2UJ5.hic	4DN	GRCh38	PDX1-eGFP dCAS9-KRAB H1	Arima - A1, A2	unreplicated	in situ Hi-C on hESCs differentiated toward pancreatic cells		Danwei Huangfu, MSKCC	Luo R et al. (2023) PMID:37488417, Pulecio J et al. (2023) doi:10.1101/2023.06.14.544990	4DNFIGEI2UJ5	DNESFL8KDMT
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5608ab84-424a-4959-a8ff-d30e02b2f7f6/4DNFIR3Y85FX.hic	4DN	GRCm38	Treg - thymus - Foxp3-Thy1.1 WT	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFIR3Y85FX	DNESKIGI9SP
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/87b3ffac-31fd-453d-848c-701d7f6cfc59/4DNFIGXWABZ8.hic	4DN	GRCm38	Treg - thymus - Foxp3-Thy1.1 WT	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFIGXWABZ8	DNESHQUSH4D
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0d791b5a-804c-43a0-b1ff-29934f743de0/4DNFIAZ2BC1Z.hic	4DN	GRCm38	Treg - thymus - Foxp3-Thy1.1 WT	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFIAZ2BC1Z	DNES4ZVGG33
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/140f5862-a950-4d6d-b73c-0c25aa3c4625/4DNFINL956G3.hic	4DN	GRCm38	Treg - thymus - Fox3p-GFP+	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFINL956G3	DNESKJCPL3Y
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e1286ed7-6935-45d6-a551-4e23b0f04ab0/4DNFIPJBFDS7.hic	4DN	GRCm38	"wannabe" Treg - thymus - Foxp3-KO	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFIPJBFDS7	DNESY8KOX6F
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fb268240-1da9-45e0-bdf3-322e8f83479f/4DNFI6OVJGRB.hic	4DN	GRCm38	Treg - spleen - Foxp3+	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFI6OVJGRB	DNESN6MOYRF
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ae8036e4-c01f-4685-aad1-c9165ea20da9/4DNFIY9S5ZOF.hic	4DN	GRCm38	Tcon - spleen Foxp3-	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFIY9S5ZOF	DNESABJHVOM
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e1f7e790-ec33-40bb-a487-da303818d806/4DNFI9S2EX2W.hic	4DN	GRCm38	Treg - thymus - Foxp3-Thy1.1 WT	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFI9S2EX2W	DNES2H8V8YZ
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b1005a45-2702-4e42-8da0-725cc3b7bd5e/4DNFISAAJ8ZA.hic	4DN	GRCm38	Treg - thymus - Foxp3-Thy1.1 DSM	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFISAAJ8ZA	DNESIGSQNXW
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f94abe7a-4241-4127-9e4e-ad5c9e097537/4DNFIEHRX3PO.hic	4DN	GRCm38	double-positive, alpha-beta thymocyte	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFIEHRX3PO	DNESY7VL8D4
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c280624f-895f-4ae1-bf79-7dc3b9f3b7b0/4DNFID9DXKIA.hic	4DN	GRCm38	double-negative alpha beta thymocyte	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFID9DXKIA	DNESXXKSOZ8
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/cab608ee-4a04-4778-ac76-6f35f749cf77/4DNFIYZY8FRZ.hic	4DN	GRCm38	CD8-positive, alpha-beta thymocyte	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFIYZY8FRZ	DNESJWSHRA5
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/af129845-3b27-4ef1-9d06-c1874d96678f/4DNFI7TWN65F.hic	4DN	GRCm38	CD4-positive, alpha-beta thymocyte	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFI7TWN65F	DNESXRJGZF3
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/da348dd8-6e9d-42f6-a4f3-33ccee122b5d/4DNFIQY1WZG2.hic	4DN	GRCm38	Treg precursor - CD25+ Foxp3-	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFIQY1WZG2	DNES673RT2N
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/201f494f-44a5-47b4-84f1-a51589e20475/4DNFI1OAGRV3.hic	4DN	GRCm38	Treg precursor - CD25+ Foxp3-low	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFI1OAGRV3	DNES41HIROS
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/54ba0756-0e28-4362-a6c8-305484c80352/4DNFINROFYOA.hic	4DN	GRCm38	Treg Precursor cell	MboI	merged replicates	in situ Hi-C on maturing regulatory T cells (Treg)		Jesse Dixon, SALK	Liu Z et al. (2023) PMID:37932264	4DNFINROFYOA	DNES3WD7MCQ
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3d1254c1-c8b5-450b-8829-1f410da9411f/4DNFII9NVNO3.hic	External	GRCh38	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFII9NVNO3	DNESZNSYMTQ
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/1a1cc3cc-15a7-4ddf-9eea-b96400def819/4DNFIGU793GK.hic	External	GRCh38	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIGU793GK	DNESJ98FIW5
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/91a5a87a-7e53-4170-9f98-8df880205806/4DNFIYU853WO.hic	External	GRCh38	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIYU853WO	DNES228B63X
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0695c0b4-8b0e-4a78-a4f9-be8e148eaade/4DNFISDI5IAS.hic	External	GRCh38	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFISDI5IAS	DNESINBA78I
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2118aed0-8a60-43c7-b204-b326c5ec063e/4DNFINR2MFSM.hic	External	GRCh38	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFINR2MFSM	DNESW1HL87C
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3e956c4d-9520-4275-9d54-480add2831e9/4DNFI9FI1WN4.hic	External	GRCh38	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFI9FI1WN4	DNESY4QMHAD
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7f902a51-7a0a-41d8-acfa-c29b3420faac/4DNFIM351CAA.hic	External	GRCh38	heart left ventricle	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFIM351CAA	DNESUYU9VSU
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8c304c3b-71f3-4302-8fe8-989d881d32ae/4DNFI176BGDG.hic	External	GRCh38	heart left atrium	DpnII	merged replicates	in situ Hi-C on primary human cardiomyocytes		Wouter de Laat, HUBRECHT	Bianchi V et al. (2019) doi:10.1101/705715	4DNFI176BGDG	DNESV6NHHCO
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/74dd94fb-47ea-47e7-94cf-a909e521dc9a/4DNFI76TVWF9.hic	4DN	GRCm38	double-positive, alpha-beta thymocyte	Arima - A1, A2	unreplicated	Hi-C on DP2 cells isolated from CRE induced TCF1-KO mice		Golnaz Vahedi, UPENN	Wang W et al. (2022) PMID:35726060	4DNFI76TVWF9	DNES4HVMY8W
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ce6512f3-2c5e-441a-9e20-d025629fddbe/4DNFIU8ET5TP.hic	4DN	GRCm38	double-positive, alpha-beta thymocyte	Arima - A1, A2	unreplicated	Hi-C on DP2 cells isolated from CRE induced mice		Golnaz Vahedi, UPENN	Wang W et al. (2022) PMID:35726060	4DNFIU8ET5TP	DNES9GX32AL
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4ea59850-2c40-4a92-a245-76a7893001f2/4DNFI6XB8HB4.hic	4DN	GRCm38	scid.adh	Arima - A1, A2	merged replicates	Hi-C on Scid.adh cells		Golnaz Vahedi, UPENN	Wang W et al. (2022) PMID:35726060	4DNFI6XB8HB4	DNES1TMKQAN
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5d254a61-9894-4c88-a005-31c08155aa14/4DNFI6QRXTH3.hic	4DN	GRCm38	scid.adh	Arima - A1, A2	unreplicated	Hi-C on Scid.adh cells		Golnaz Vahedi, UPENN	Wang W et al. (2022) PMID:35726060	4DNFI6QRXTH3	DNESC487Q9T
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0fe92b41-3a75-4665-86cf-b39f4cf94aa6/4DNFIPVMIIRE.hic	4DN	GRCh38	WTC-11 differentiated to cardiac muscle cell	Arima - A1, A2	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Benoit Bruneau, UCSF	Grant ZL et al. (2025) PMID:39829922	4DNFIPVMIIRE	DNES8CZNQCU
